Matrícula 20792: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35350: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35352: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35353: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35354: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35357: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35358: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35360: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35361: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35362: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35368: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35369: sindicato='SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA', valor_unitario=35.0, dias_uteis=22, VALOR TOTAL VR=770.0 (reason=match_uf_in_sindicato:PR)
Matrícula 35370: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35372: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35373: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35374: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35375: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35378: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35379: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35380: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35382: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 35385: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35387: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35389: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 35390: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35394: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35395: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35397: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35399: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 35401: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35403: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35404: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35405: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35407: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35408: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35409: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35410: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35411: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35412: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35413: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35416: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35417: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35420: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35421: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35424: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35425: sindicato='SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RJ)
Matrícula 35426: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 35427: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35428: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35430: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35433: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35434: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35435: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35436: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35437: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35440: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35441: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35442: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35443: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35444: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35445: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35446: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35447: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35448: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35449: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35450: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35452: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35454: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35456: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35457: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35458: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35459: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35460: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35461: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35462: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35463: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 35465: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35466: sindicato='SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RJ)
Matrícula 35468: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35470: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35471: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35474: sindicato='NÃO INFORMADO', valor_unitario=0.0, dias_uteis=0, VALOR TOTAL VR=0.0 (reason=no_match)
Matrícula 35476: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35477: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35478: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35479: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 35480: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35481: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35482: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35483: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35484: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35485: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35486: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35487: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35488: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35491: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 35492: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35493: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35494: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 35496: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35498: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35500: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35501: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35502: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35503: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 35504: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35505: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35506: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35507: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35508: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35509: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35510: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 35511: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35513: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35514: sindicato='SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RJ)
Matrícula 35516: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35519: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
